url,status,depth,content_type,title
https://journal.uod.ac/index.php/uodjournal/article/view/1092,200,1,text/html,"إبادة الروهنغيا دراسة في دوافع العنف البوذي
							| Journal of Duhok University"
https://journal.uod.ac/index.php/uodjournal/article/view/1092/790,200,1,text/html,View of إبادة الروهنغيا دراسة في دوافع العنف البوذي
https://journal.uod.ac/index.php/uodjournal/article/view/1093,200,1,text/html,"الفبركة  في قضية أقلية الروهينغا في وسائل الإعلام الجديد 
							| Journal of Duhok University"
https://journal.uod.ac/index.php/uodjournal/article/view/1093/791,200,1,text/html,View of الفبركة  في قضية أقلية الروهينغا في وسائل الإعلام الجديد
https://journal.uod.ac/index.php/uodjournal/article/view/1094,200,1,text/html,"المجرم والضحية والفعل الإبادي في الرواية العربية رواية الحرب الأهلية أنموذجًا
							| Journal of Duhok University"
https://journal.uod.ac/index.php/uodjournal/article/view/1094/792,200,1,text/html,View of المجرم والضحية والفعل الإبادي في الرواية العربية رواية الحرب الأهلية أنموذجًا
https://journal.uod.ac/index.php/uodjournal/article/view/1095,200,1,text/html,"النوايا التركية لارتكاب جرائم دولية في شمال شرق سوريا للمدة ( 2011-2019)	
							| Journal of Duhok University"
https://journal.uod.ac/index.php/uodjournal/article/view/1095/793,200,1,text/html,View of  النوايا التركية لارتكاب جرائم دولية في شمال شرق سوريا للمدة ( 2011-2019)
https://journal.uod.ac/index.php/uodjournal/article/view/1096,200,1,text/html,"الهولوكوست اليهودي عبر التاريخ دراسة سامية مقارنة
							| Journal of Duhok University"
https://journal.uod.ac/index.php/uodjournal/article/view/1096/794,200,1,text/html,View of الهولوكوست اليهودي عبر التاريخ دراسة سامية مقارنة
https://journal.uod.ac/index.php/uodjournal/article/view/1098,200,1,text/html,"""آليات تخفيف الآثار النفسية لعمليات الإبادة الجماعية  ""عمليات الأنفال وإبادة شنكال دراسة مقارنة
							| Journal of Duhok University"
https://journal.uod.ac/index.php/uodjournal/article/view/1098/795,200,1,text/html,"View of ""آليات تخفيف الآثار النفسية لعمليات الإبادة الجماعية  ""عمليات الأنفال وإبادة شنكال دراسة مقارنة"
https://journal.uod.ac/index.php/uodjournal/article/view/1099,200,1,text/html,"انتهاكات الحكومات السابقة لحقوق الإنسان في كوردستان العراق 1961 – 2003       
							| Journal of Duhok University"
https://journal.uod.ac/index.php/uodjournal/article/view/1099/894,200,1,text/html,View of انتهاكات الحكومات السابقة لحقوق الإنسان في كوردستان العراق 1961 – 2003
https://journal.uod.ac/index.php/uodjournal/article/view/1100,200,1,text/html,"مشكلة لاجئي الروهينغا والدور الأممي خلالها ( 1991 – 1997 )
							| Journal of Duhok University"
https://journal.uod.ac/index.php/uodjournal/article/view/1100/797,200,1,text/html,View of مشكلة لاجئي الروهينغا والدور الأممي خلالها ( 1991 – 1997 )
https://journal.uod.ac/index.php/uodjournal/article/view/1101,200,1,text/html,"بواعث ارتكاب الإبادة الجماعية للإيزيديين ( دراسة اجتماعية ميدانية ) 
							| Journal of Duhok University"
https://journal.uod.ac/index.php/uodjournal/article/view/1101/798,200,1,text/html,View of بواعث ارتكاب الإبادة الجماعية للإيزيديين ( دراسة اجتماعية ميدانية )
https://journal.uod.ac/index.php/uodjournal/article/view/1102,200,1,text/html,"تجريم الإبادة الجماعية في القانون الجنائي الوطني والمقارن (العراق كحالة للدراسة)
							| Journal of Duhok University"
https://journal.uod.ac/index.php/uodjournal/article/view/1102/799,200,1,text/html,View of تجريم الإبادة الجماعية في القانون الجنائي الوطني والمقارن (العراق كحالة للدراسة)
https://journal.uod.ac/index.php/uodjournal/article/view/1103,200,1,text/html,"دور التسامح الديني في منع الإبادة الجماعية في ضوء الكتاب والسنة (دراسة تحليلية) 
							| Journal of Duhok University"
https://journal.uod.ac/index.php/uodjournal/article/view/1103/800,200,1,text/html,View of دور التسامح الديني في منع الإبادة الجماعية في ضوء الكتاب والسنة (دراسة تحليلية)
https://journal.uod.ac/index.php/uodjournal/article/view/1104,200,1,text/html,"دور التشريع والقضاء الدوليين في مكافحة جريمة الإبادة الجماعية
							| Journal of Duhok University"
https://journal.uod.ac/index.php/uodjournal/article/view/1104/801,200,1,text/html,View of دور التشريع والقضاء الدوليين في مكافحة جريمة الإبادة الجماعية
https://journal.uod.ac/index.php/uodjournal/article/view/1105,200,1,text/html,"صراع القبائل والابادة الجماعية  -رواندا نموذجا-
							| Journal of Duhok University"
https://journal.uod.ac/index.php/uodjournal/article/view/1105/802,200,1,text/html,View of صراع القبائل والابادة الجماعية  -رواندا نموذجا-
https://journal.uod.ac/index.php/uodjournal/article/view/1106,200,1,text/html,"مدى كفاية الآليات الدولية والوطنية لمنع جريمة الإبادة الجماعية والمعاقبة عليها
							| Journal of Duhok University"
https://journal.uod.ac/index.php/uodjournal/article/view/1106/803,200,1,text/html,View of مدى كفاية الآليات الدولية والوطنية لمنع جريمة الإبادة الجماعية والمعاقبة عليها
