url,source_page,file,bytes,content_type
https://journal.uod.ac/index.php/uodjournal/article/download/2837/1531/,https://journal.uod.ac/index.php/uodjournal/article/view/2837/1531,article_2837_1531_83426c97.pdf,918249,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2838/1532/,https://journal.uod.ac/index.php/uodjournal/article/view/2838/1532,article_2838_1532_a42ceaab.pdf,582154,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2908/1563/,https://journal.uod.ac/index.php/uodjournal/article/view/2908/1563,article_2908_1563_1a8583a0.pdf,940784,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2973/1593/,https://journal.uod.ac/index.php/uodjournal/article/view/2973/1593,article_2973_1593_c5f7a4fe.pdf,920119,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2975/1597/,https://journal.uod.ac/index.php/uodjournal/article/view/2975/1597,article_2975_1597_61abda95.pdf,1596211,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/3021/1638/,https://journal.uod.ac/index.php/uodjournal/article/view/3021/1638,article_3021_1638_5aeffd34.pdf,1159958,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/3022/1651/,https://journal.uod.ac/index.php/uodjournal/article/view/3022/1651,article_3022_1651_49b74917.pdf,1320940,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/3127/1752/,https://journal.uod.ac/index.php/uodjournal/article/view/3127/1752,article_3127_1752_b1d6f60d.pdf,898540,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/3144/1759/,https://journal.uod.ac/index.php/uodjournal/article/view/3144/1759,article_3144_1759_34fde03c.pdf,564810,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/3146/1760/,https://journal.uod.ac/index.php/uodjournal/article/view/3146/1760,article_3146_1760_0eb097cd.pdf,2320351,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/3161/1765/,https://journal.uod.ac/index.php/uodjournal/article/view/3161/1765,article_3161_1765_af35e73c.pdf,1840343,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/3178/1787/,https://journal.uod.ac/index.php/uodjournal/article/view/3178/1787,article_3178_1787_1f46a854.pdf,1665213,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/3196/1803/,https://journal.uod.ac/index.php/uodjournal/article/view/3196/1803,article_3196_1803_5862d503.pdf,555034,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/3214/1814/,https://journal.uod.ac/index.php/uodjournal/article/view/3214/1814,article_3214_1814_96981a18.pdf,518418,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/3231/1820/,https://journal.uod.ac/index.php/uodjournal/article/view/3231/1820,article_3231_1820_0b7a3c38.pdf,972291,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2817/1528/,https://journal.uod.ac/index.php/uodjournal/article/view/2817/1528,article_2817_1528_0328f56d.pdf,559769,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2818/1516/,https://journal.uod.ac/index.php/uodjournal/article/view/2818/1516,article_2818_1516_9424e450.pdf,1651725,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2819/1517/,https://journal.uod.ac/index.php/uodjournal/article/view/2819/1517,article_2819_1517_f20b73ca.pdf,1446268,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2820/1518/,https://journal.uod.ac/index.php/uodjournal/article/view/2820/1518,article_2820_1518_f88c7266.pdf,1445293,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2821/1519/,https://journal.uod.ac/index.php/uodjournal/article/view/2821/1519,article_2821_1519_ee35c97a.pdf,1124470,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2822/1520/,https://journal.uod.ac/index.php/uodjournal/article/view/2822/1520,article_2822_1520_64cf8c65.pdf,1084398,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2823/1521/,https://journal.uod.ac/index.php/uodjournal/article/view/2823/1521,article_2823_1521_03e79fea.pdf,1156926,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2825/1522/,https://journal.uod.ac/index.php/uodjournal/article/view/2825/1522,article_2825_1522_940c6501.pdf,2296400,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2826/1523/,https://journal.uod.ac/index.php/uodjournal/article/view/2826/1523,article_2826_1523_4287913c.pdf,2235641,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2827/1524/,https://journal.uod.ac/index.php/uodjournal/article/view/2827/1524,article_2827_1524_aeb538c7.pdf,1605920,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2852/1535/,https://journal.uod.ac/index.php/uodjournal/article/view/2852/1535,article_2852_1535_662d6a65.pdf,1256291,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2828/1525/,https://journal.uod.ac/index.php/uodjournal/article/view/2828/1525,article_2828_1525_eadb3adc.pdf,4892889,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2853/1536/,https://journal.uod.ac/index.php/uodjournal/article/view/2853/1536,article_2853_1536_6b1be714.pdf,2070190,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2854/1537/,https://journal.uod.ac/index.php/uodjournal/article/view/2854/1537,article_2854_1537_2df2d4f9.pdf,1886781,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2855/1538/,https://journal.uod.ac/index.php/uodjournal/article/view/2855/1538,article_2855_1538_b2d552b4.pdf,3154013,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2856/1539/,https://journal.uod.ac/index.php/uodjournal/article/view/2856/1539,article_2856_1539_38fc6ff8.pdf,1235676,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2857/1540/,https://journal.uod.ac/index.php/uodjournal/article/view/2857/1540,article_2857_1540_1a4d96b5.pdf,1648981,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2858/1541/,https://journal.uod.ac/index.php/uodjournal/article/view/2858/1541,article_2858_1541_d06542f0.pdf,1412850,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2879/1544/,https://journal.uod.ac/index.php/uodjournal/article/view/2879/1544,article_2879_1544_95977a12.pdf,1527793,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2880/1545/,https://journal.uod.ac/index.php/uodjournal/article/view/2880/1545,article_2880_1545_7bc549c4.pdf,1715912,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2881/1546/,https://journal.uod.ac/index.php/uodjournal/article/view/2881/1546,article_2881_1546_9ed20691.pdf,1523346,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2882/1547/,https://journal.uod.ac/index.php/uodjournal/article/view/2882/1547,article_2882_1547_2bf625be.pdf,1038480,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2883/1548/,https://journal.uod.ac/index.php/uodjournal/article/view/2883/1548,article_2883_1548_8a889321.pdf,1776779,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2891/1557/,https://journal.uod.ac/index.php/uodjournal/article/view/2891/1557,article_2891_1557_400c8184.pdf,1283871,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2892/1558/,https://journal.uod.ac/index.php/uodjournal/article/view/2892/1558,article_2892_1558_afb97883.pdf,1417770,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2909/1564/,https://journal.uod.ac/index.php/uodjournal/article/view/2909/1564,article_2909_1564_7fc66105.pdf,950722,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2910/1565/,https://journal.uod.ac/index.php/uodjournal/article/view/2910/1565,article_2910_1565_f670bb6f.pdf,687036,application/pdf
https://journal.uod.ac/index.php/uodjournal/article/download/2911/1566/,https://journal.uod.ac/index.php/uodjournal/article/view/2911/1566,article_2911_1566_9bef150a.pdf,1767155,application/pdf
