url,status,depth,content_type,title
https://zcks.uoz.edu.krd/?p=3565,200,3,text/html,ئێکەمین سەمپۆزیووما پشکا زمانێ عەرەبى هاتەگێڕان - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=3581,200,4,text/html,ئێکەمین سەمپۆزیووما پشکا خواندنا ئيسلامى هاتەگێڕان - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=3606,200,4,text/html,ئێکەمین سەمپۆزیووما پشکا زمانێ توركى هاتەگێڕان - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=3617,200,4,text/html,دوويەم سەمپۆزیووما پشکا زمانێ كوردى هاتەگێڕان - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=3629,200,5,text/html,دوویەمین بەریکانەیا هۆزانڤەهاندن و کورتەچیرۆكنڤیسینێ - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=3632,200,4,text/html,كاريگەرييا توندوتيژييێ د كەرتێ خواندنێدا - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=3645,200,5,text/html,ئێکەمین سەمپۆزیووما پشکا مێژوو هاتەگێڕان - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=3660,200,5,text/html,سەمپۆزیووما ڕۆژا جیھانییا مافێن مرۆڤی - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=3672,200,5,text/html,گۆڤارا رووگەهـ ژمارە 13 - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=3673,200,7,text/html,سمينارەك ل دۆر ئێکەم هژمارا گۆڤارا (پۆێتيكا) هاته پێشكێشكرن - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=3685,200,6,text/html,ديوانا هۆزانڤانێ مەزن جەگەرخوين - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=3873,200,5,text/html,ڕۆژا جيهانييا زمانێ دايكێ - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=3886,200,6,text/html,ئێكەم پەرتووكخانا فرۆتنا ئێكسەر - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=3896,200,5,text/html,سەرەدانەک ژ بو سەنتەرێ زاخو بو ڤەکولینێن کوردی - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=3905,200,4,text/html,ڕۆلێ زانكۆيێ د ئاڤاكرنا جڤاكيدا - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
https://zcks.uoz.edu.krd/?p=3917,200,3,text/html,گۆڤارا رووگەهـ ژمارە 14 - سەنتەرێ زاخۆ بۆ ڤەکۆلینێن کوردی
