url,source_page,file,bytes,content_type
https://zcks.uoz.edu.krd/wp-content/uploads/ڕۆلێ-هه‌ڤتێكستیێ-و-جۆرێن-وێ-د-ئاڤاكرنا-تێكستێ-هوزانا-كرمانجیا-ژووریدا.pdf,https://zcks.uoz.edu.krd/?product=%D8%AF%DB%95%D9%87%DB%95%D9%85%DB%8C%D9%86-%DA%A9%DB%86%D9%86%D9%81%DA%95%D8%A7%D9%86%D8%B3%DB%8E-%D9%85%DB%95%D8%AF%D8%B1%DB%95%D8%B3%DB%95%DB%8C%DB%8E%D9%86-%DA%A9%D9%88%D8%B1%D8%AF%DB%8C-%D9%84,ڕۆلێ-هه_ڤتێكستیێ-و-جۆرێن-وێ-د-ئاڤاكرنا-تێكستێ-هوزانا-كرمانجیا-ژووریدا_4c2cd84c.pdf,7014002,application/pdf
https://zcks.uoz.edu.krd/wp-content/uploads/الـكُــــــرد-بحوث-ودراسات-في-تاريخهم-الحديث-والمعاصر.pdf,https://zcks.uoz.edu.krd/?product=%D8%AF%DB%95%D9%87%DB%95%D9%85%DB%8C%D9%86-%DA%A9%DB%86%D9%86%D9%81%DA%95%D8%A7%D9%86%D8%B3%DB%8E-%D9%85%DB%95%D8%AF%D8%B1%DB%95%D8%B3%DB%95%DB%8C%DB%8E%D9%86-%DA%A9%D9%88%D8%B1%D8%AF%DB%8C-%D9%84,الـك_ــــــرد-بحوث-ودراسات-في-تاريخهم-الحديث-والمعاصر_fcf58905.pdf,9628113,application/pdf
https://zcks.uoz.edu.krd/wp-content/uploads/Test.svg_.pdf,https://zcks.uoz.edu.krd/?p=6806,Test.svg__3df08190.pdf,154754,application/pdf
https://zcks.uoz.edu.krd/wp-content/uploads/CONFRANCE-PROGRAM-FARSI-1.pdf,https://zcks.uoz.edu.krd/?p=5908,CONFRANCE-PROGRAM-FARSI-1_edf06d99.pdf,10801553,application/pdf
https://zcks.uoz.edu.krd/wp-content/uploads/CONFRANCE-PROGRAM-KURDISH-1.pdf,https://zcks.uoz.edu.krd/?p=5908,CONFRANCE-PROGRAM-KURDISH-1_ab423f70.pdf,10915931,application/pdf
https://zcks.uoz.edu.krd/wp-content/uploads/CONFRANCE-PROGRAM-ARABIC-1.pdf,https://zcks.uoz.edu.krd/?p=5908,CONFRANCE-PROGRAM-ARABIC-1_3f8abb2b.pdf,10783437,application/pdf
https://zcks.uoz.edu.krd/wp-content/uploads/CONFRANCE-PROGRAM-TIRKISH-1.pdf,https://zcks.uoz.edu.krd/?p=5908,CONFRANCE-PROGRAM-TIRKISH-1_0646ec78.pdf,10602925,application/pdf
https://zcks.uoz.edu.krd/wp-content/uploads/CONFRANCE-PROGRAM-ENGLISH-1.pdf,https://zcks.uoz.edu.krd/?p=5908,CONFRANCE-PROGRAM-ENGLISH-1_77882889.pdf,10662750,application/pdf
https://zcks.uoz.edu.krd/wp-content/uploads/ڤه‌ڕه‌ڤاندنا-مژداریێ-ب-ڕێكا-كه‌رستێن-نه‌كه‌رتی.pdf,https://zcks.uoz.edu.krd/?product=%D9%A1%D9%A1-%DA%86%DB%8C%D8%B1%DB%86%DA%A9%DB%8E%D9%86-%D9%87%D8%B2%D8%B1%DA%A9%D8%B1%D9%86%DB%8E,ڤه_ڕه_ڤاندنا-مژداریێ-ب-ڕێكا-كه_رستێن-نه_كه_رتی_12a6b4e9.pdf,6590647,application/pdf
https://zcks.uoz.edu.krd/wp-content/uploads/18-ڕه‌نگدانه‌وه‌ى-ئه‌فسانه‌ى-شاماران-له‌-تابلۆكانى-ئاغاله‌دا.pdf,https://zcks.uoz.edu.krd/?product=%D8%A6%DB%95%DA%A4%D8%B3%D8%A7%D9%86%DB%95%DB%8C%D8%A7-%DA%A9%D9%88%D8%B1%D8%AF%DB%8C-%D8%A6%DB%95%D8%AF%DB%95%D8%A8%D8%8C%D8%B2%D9%85%D8%A7%D9%86%D8%8C%D8%AF%DB%8C%D8%B1%DB%86%DA%A9-%D9%88-%D8%AC,18-ڕه_نگدانه_وه_ى-ئه_فسانه_ى-شاماران-له_-تابلۆكانى-ئاغاله_دا_89b47de6.pdf,2300971,application/pdf
https://zcks.uoz.edu.krd/wp-content/uploads/المـــــرأة-الـــكُـــــرديــة-ودورها-في-خدمة-الحديث-النبوي-الشريف-من-القرن6-9هـ12-15م.pdf,https://zcks.uoz.edu.krd/?product=%D9%A1%D9%A1-%DA%86%DB%8C%D8%B1%DB%86%DA%A9%DB%8E%D9%86-%D9%87%D8%B2%D8%B1%DA%A9%D8%B1%D9%86%DB%8E,المـــــرأة-الـــك_ـــــرديــة-ودورها-في-خدمة-الحديث-النبوي-الشريف-من-القرن6-9هـ12-15م_0339982e.pdf,4922121,application/pdf
https://zcks.uoz.edu.krd/wp-content/uploads/المقدمە.pdf,https://zcks.uoz.edu.krd/?product=%D8%A6%DB%95%DA%A4%D8%B3%D8%A7%D9%86%DB%95%DB%8C%D8%A7-%DA%A9%D9%88%D8%B1%D8%AF%DB%8C-%D8%A6%DB%95%D8%AF%DB%95%D8%A8%D8%8C%D8%B2%D9%85%D8%A7%D9%86%D8%8C%D8%AF%DB%8C%D8%B1%DB%86%DA%A9-%D9%88-%D8%AC,المقدمە_3e35852f.pdf,467937,application/pdf
https://zcks.uoz.edu.krd/wp-content/uploads/39-دوانەی-ڕێگر-و-یاریدەدەر-لە-گێڕانەوەناسیی-گریماس‌داکوڕەکەچەڵ-لە-ئەفسانەی-کوردیدا-بە-نموونە.pdf,https://zcks.uoz.edu.krd/?product=%D8%A6%DB%95%DA%A4%D8%B3%D8%A7%D9%86%DB%95%DB%8C%D8%A7-%DA%A9%D9%88%D8%B1%D8%AF%DB%8C-%D8%A6%DB%95%D8%AF%DB%95%D8%A8%D8%8C%D8%B2%D9%85%D8%A7%D9%86%D8%8C%D8%AF%DB%8C%D8%B1%DB%86%DA%A9-%D9%88-%D8%AC,39-دوانەی-ڕێگر-و-یاریدەدەر-لە-گێڕانەوەناسیی-گریماس_داکوڕەکەچەڵ-لە-ئەفسانەی-کوردیدا-بە-نموونە_1e731667.pdf,1471765,application/pdf
https://zcks.uoz.edu.krd/wp-content/uploads/44-كسر-البيضة-الكونية-دراسة-مقارنة-بين-اسطورة-الخلق-الصينية-والايزيدية.pdf,https://zcks.uoz.edu.krd/?product=%D8%A6%DB%95%DA%A4%D8%B3%D8%A7%D9%86%DB%95%DB%8C%D8%A7-%DA%A9%D9%88%D8%B1%D8%AF%DB%8C-%D8%A6%DB%95%D8%AF%DB%95%D8%A8%D8%8C%D8%B2%D9%85%D8%A7%D9%86%D8%8C%D8%AF%DB%8C%D8%B1%DB%86%DA%A9-%D9%88-%D8%AC,44-كسر-البيضة-الكونية-دراسة-مقارنة-بين-اسطورة-الخلق-الصينية-والايزيدية_619688a0.pdf,1722130,application/pdf
